대여소번호,대여소명,자치구,상세주소,위도,경도,설치시기,LCD,QR,운영방식,자전거수,연도,월,일,요일
338.0,세운스퀘어 앞,종로구,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.57095718,126.99712372,2015-10-07 12:30:12.000,18.0,18.0,QR,36,2015,10,7,2
339.0,종로4가 사거리,종로구,서울특별시 종로구 종로 185 종로4가 사거리,37.57106781,126.99819183,2015-10-07 12:30:44.000,10.0,10.0,QR,20,2015,10,7,2
340.0,혜화동 로터리,종로구,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.58562851,127.00067902,2015-10-07 00:00:00.000,8.0,8.0,QR,16,2015,10,7,2
341.0,혜화역 3번출구 뒤,종로구,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.58156967,127.00178528000001,2015-10-07 00:00:00.000,10.0,8.0,QR,18,2015,10,7,2
342.0,대학로 마로니에공원,종로구,서울특별시 종로구 대학로 104 대학로 마로니에공원,37.57978439,127.00253296,2015-10-07 12:33:32.000,15.0,22.0,QR,37,2015,10,7,2
343.0,힐스테이트창경궁 아파트 앞,종로구,서울특별시 종로구 충신동 60,37.57561111,127.00469971,2015-10-07 12:34:08.000,12.0,6.0,QR,18,2015,10,7,2
344.0,성균관대 E하우스 앞,종로구,서울특별시 종로구 율곡로 259 성균관대 E하우스 앞,37.57419968,127.0065918,2015-10-07 12:34:49.000,10.0,10.0,QR,20,2015,10,7,2
345.0,서울보증보험본사 앞,종로구,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.57330704,127.00070953,2015-10-07 12:35:48.000,18.0,18.0,QR,36,2015,10,7,2
348.0,독립문역 사거리,종로구,서울특별시 종로구 교북동 10-1 독립문역 사거리,37.57202911,126.96078491,2016-06-01 14:30:00.000,14.0,,LCD,14,2016,6,1,2
349.0,어린이도서관,종로구,서울특별시 종로구 사직로9길 5 사직동주민센터,37.57633209,126.96858978,2016-06-01 14:30:00.000,5.0,,LCD,5,2016,6,1,2
351.0,청운초교 앞 삼거리,종로구,서울특별시 종로구 청운동 108-22 청운초교 앞 삼거리,37.58496857,126.97041321,2016-06-01 14:30:00.000,5.0,,LCD,5,2016,6,1,2
352.0,중앙고입구 삼거리,종로구,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리,37.58341599,126.98523712,2016-06-01 14:30:00.000,10.0,,LCD,10,2016,6,1,2
353.0,재동초교 앞 삼거리,종로구,서울특별시 종로구 재동 19 재동초교 앞 삼거리,37.57938766,126.9849472,2016-06-01 14:30:00.000,8.0,,LCD,8,2016,6,1,2
354.0,포르투갈 대사관 앞,종로구,서울특별시 종로구 창덕궁1길 3 포르투갈 대사관 앞,37.57915497,126.98896027,2016-06-01 14:30:00.000,10.0,10.0,QR,20,2016,6,1,2
355.0,서울사대부설초등학교 앞,종로구,서울특별시 종로구 연건동 178-3 서울사대부속초교 앞,37.57650757,127.00245667,2016-06-01 14:30:00.000,15.0,15.0,QR,30,2016,6,1,2
356.0,KT혜화지사 앞,종로구,서울특별시 종로구 대학로 65 KT혜화지사 앞,37.57714462,127.00205994,2016-06-01 14:30:00.000,15.0,15.0,QR,30,2016,6,1,2
358.0,성균관대입구 사거리 A,종로구,서울특별시 종로구 창경궁로 234 성대입구 사거리,37.58250046,126.99853516,2016-06-01 14:30:00.000,13.0,13.0,QR,26,2016,6,1,2
359.0,원남동사거리,종로구,서울특별시 종로구 율곡로 169 원남동사거리,37.57606125,126.99768066,2016-06-01 14:30:00.000,8.0,,LCD,8,2016,6,1,2
361.0,동묘앞역 1번출구 뒤,종로구,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤,37.57324219,127.01590729,2016-06-01 14:30:00.000,10.0,,LCD,10,2016,6,1,2
362.0,청계8가 사거리 A,종로구,서울특별시 종로구 청계천로 407 청계8가 사거리,37.57219696,127.02304077,2016-06-01 14:30:00.000,10.0,,LCD,10,2016,6,1,2
363.0,신설동역 11번출구 뒤,종로구,서울특별시 종로구 종로 411-3 가로판매,37.57559204,127.02285004,2016-06-01 14:30:00.000,13.0,,LCD,13,2016,6,1,2
364.0,창신역 1번출구 앞,종로구,서울특별시 종로구 지봉로 87 창신역 1번출구 앞,37.57933426,127.01508331,2016-06-01 14:30:00.000,8.0,8.0,QR,16,2016,6,1,2
367.0,독립문역 3-1번출구,종로구,서울특별시 종로구 무악동 41-7 독립문역 3번출구 뒤,37.57415771,126.95851898,2016-06-01 14:30:00.000,8.0,13.0,QR,21,2016,6,1,2
368.0,SK 서린빌딩 앞,종로구,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.5692482,126.98053741,2016-06-01 14:30:00.000,15.0,15.0,QR,30,2016,6,1,2
385.0,종각역 5번출구,종로구,서울특별시 종로구 서린동 26-1 종각역 5번출구,37.56983566,126.98265839,2016-07-06 12:00:00.000,10.0,,LCD,10,2016,7,6,2
388.0,동성중학교 앞,종로구,서울특별시 종로구 혜화동 56 동성중학교 앞,37.58573532,127.0016098,2016-09-02 11:00:00.000,10.0,,LCD,10,2016,9,2,4
393.0,동대문역 8번 출구,종로구,서울특별시 종로구 율곡로 지하 308 동대문역 8번출구,37.57014084,127.00937653,2018-01-26 14:06:14.000,12.0,,LCD,12,2018,1,26,4
394.0,경희궁 자이 3단지,종로구,서울특별시 종로구 경교장길 35 경희궁자이 3단지,37.56748962,126.96591949,2018-01-26 14:07:43.000,15.0,15.0,QR,30,2018,1,26,4
395.0,경희궁 자이 2단지,종로구,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.56885529,126.96456146,2018-01-26 14:08:25.000,8.0,,LCD,8,2018,1,26,4
397.0,종묘공영주차장 건너편,종로구,서울특별시 종로구 종로 지하 200 종묘공영주차장 건너편,37.57048035,126.99663544,2018-04-30 11:16:05.000,13.0,,LCD,13,2018,4,30,0
446.0,상명대입구,종로구,서울특별시 종로구 홍지문길 1 상명대 입구,37.60012817,126.95783234,2017-08-01 14:17:25.000,13.0,,LCD,13,2017,8,1,1
447.0,신영동삼거리,종로구,서울특별시 종로구 진흥로 499 신영동 삼거리,37.60399246,126.96194458,2017-08-01 14:18:31.000,6.0,6.0,QR,12,2017,8,1,1
449.0,일성아파트,종로구,서울특별시 종로구 평창문화로 119 일성아파트,37.60871887,126.97286224,2017-08-01 14:20:36.000,10.0,,LCD,10,2017,8,1,1
450.0,효자동 삼거리,종로구,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2,37.58360291,126.97254944,2017-09-07 16:05:37.000,20.0,51.0,QR,71,2017,9,7,3
451.0,청와대앞길,종로구,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.58351517,126.97966766,2017-09-07 16:08:37.000,8.0,,LCD,8,2017,9,7,3
452.0,동대문 종합시장 버스정류장,종로구,서울특별시 종로구 종로 239 동대문 종합시장 버스정류장,37.57123947,127.00440979,2018-10-23 00:00:00.000,13.0,13.0,QR,26,2018,10,23,1
453.0,종로오가 지하쇼핑센터 14번출구,종로구,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구,37.57114029,127.00067139,2018-08-31 00:00:00.000,10.0,,LCD,10,2018,8,31,4
454.0,종로2가 버스정류장 (종각방향),종로구,서울특별시 종로구 종로 79-1 종로2가 버스정류장 (종각방향),37.57035828,126.98638153,2018-08-31 00:00:00.000,13.0,13.0,QR,26,2018,8,31,4
455.0,종로6가역 버스정류장(동대문 방향),종로구,서울특별시 종로구 종로 254-1 삼익한의원,37.570961,127.00605774,2018-08-30 00:00:00.000,8.0,,LCD,8,2018,8,30,3
456.0,숭인2동 주민센터 입구,종로구,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면),37.57447052,127.0198288,2018-08-30 00:00:00.000,10.0,,LCD,10,2018,8,30,3
457.0,종로꽃시장 입구 옆,종로구,서울특별시 종로구 율곡로 지하 308 종로?시장 입구 옆,37.57131958,127.00720978,2018-08-30 00:00:00.000,10.0,,LCD,10,2018,8,30,3
458.0,광화문역 5번출구,종로구,서울특별시 종로구 세종대로 152 일민미술관,37.56989288,126.97756958,2018-08-31 00:00:00.000,21.0,,LCD,21,2018,8,31,4
461.0,서울지방경찰청,종로구,서울특별시 종로구 사직로8길 31 서울지방경찰청,37.57436371,126.97236633,2018-10-29 00:00:00.000,10.0,,LCD,10,2018,10,29,0
462.0,신영동삼거리(북악터널방향),종로구,서울특별시 종로구 평창문화로 6-4 신영동삼거리(북악터널방향),37.60351181,126.96206665,2019-06-20 00:00:00.000,10.0,,LCD,10,2019,6,20,3
464.0,삼청동 골목,종로구,서울특별시 종로구 팔판길 46 삼청동 골목,37.58419037,126.98169708,2019-08-16 00:00:00.000,10.0,10.0,QR,20,2019,8,16,4
465.0,삼청공원 앞,종로구,서울특별시 종로구 삼청동 25-32,37.58760452,126.9835968,2019-11-20 00:00:00.000,5.0,,LCD,5,2019,11,20,2
486.0,평창동주민센터 앞,종로구,서울특별시 종로구 평창문화로 65 평창동 주민센터,37.60627365,126.96832275,2019-07-01 00:00:00.000,5.0,,LCD,5,2019,7,1,0
3401.0,창신두산아파트,종로구,서울특별시 종로구 지봉로5길 7 두산아파트,37.57376099,127.0139389,2020-06-11 00:00:00.000,,10.0,QR,10,2020,6,11,3
3402.0,이화공영주차장,종로구,서울특별시 종로구 이화동 13-2,37.57660675,127.00556946,2020-04-19 00:00:00.000,,10.0,QR,10,2020,4,19,6
3404.0,서울특별시 중부교육지원청,종로구,서울특별시 종로구 대학로 8 수도빌딩,37.57185364,127.00235748,2020-02-03 00:00:00.000,,9.0,QR,9,2020,2,3,0
3405.0,파크팰리스,종로구,서울특별시 종로구 사직로8길 20 경희궁 파크팰리스,37.57455063,126.97055054,2020-02-11 00:00:00.000,,10.0,QR,10,2020,2,11,1
3407.0,안국동사거리(신),종로구,서울특별시 종로구 안국동 175-92,37.57580566,126.98339081,2020-02-10 00:00:00.000,,18.0,QR,18,2020,2,10,0
3408.0,종로타워빌딩,종로구,서울특별시 종로구 공평동 70-4,37.57070541,126.98323822,2020-02-10 00:00:00.000,,13.0,QR,13,2020,2,10,0
3410.0,종로3가역 8번출구,종로구,서울특별시 종로구 돈화문로10길 2,37.5724678,126.99188995,2020-02-11 00:00:00.000,,10.0,QR,10,2020,2,11,1
3411.0,종묘,종로구,서울특별시 종로구 종로 153-2 가로판매대,37.57072067,126.99437714,2020-02-10 00:00:00.000,,10.0,QR,10,2020,2,10,0
3412.0,세운상가,종로구,서울특별시 종로구 종로 152,37.5703125,126.99454498,2020-02-11 00:00:00.000,,15.0,QR,15,2020,2,11,1
3413.0,종로플레이스,종로구,서울특별시 종로구 창경궁로 120 종로플레이스,37.57320023,126.99796295,2020-02-04 00:00:00.000,,22.0,QR,22,2020,2,4,1
3414.0,종로5가역 4번출구,종로구,서울특별시 종로구 종로5가 79-2,37.57117462,127.00222778,2020-02-11 00:00:00.000,,10.0,QR,10,2020,2,11,1
3415.0,동대문역6번출구,종로구,서울특별시 종로구 종로 302 1호선 동대문역,37.57146072,127.01078796,2020-02-26 00:00:00.000,,15.0,QR,15,2020,2,26,2
3416.0,동묘앞역 6번출구,종로구,서울특별시 종로구 창신동 397-6,37.5715332,127.01561737,2020-02-04 00:00:00.000,,15.0,QR,15,2020,2,4,1
3417.0,창신3동주민센터,종로구,서울특별시 종로구 창신동 23-825,37.57772446,127.01525116,2020-02-03 00:00:00.000,,12.0,QR,12,2020,2,3,0
3418.0,창신역2번 출구,종로구,서울특별시 종로구 창신동 1-105,37.57998657,127.01506042,2020-02-03 00:00:00.000,,10.0,QR,10,2020,2,3,0
3419.0,국립어린이과학관,종로구,서울특별시 종로구 와룡동 2-85,37.58194733,126.99736786,2020-02-10 00:00:00.000,,14.0,QR,14,2020,2,10,0
3420.0,성균관대입구 사거리 B,종로구,서울특별시 종로구 명륜2가 197-4,37.58327484,126.99885559,2020-02-04 00:00:00.000,,10.0,QR,10,2020,2,4,1
3421.0,혜화역 1번출구,종로구,서울특별시 종로구 대학로 144 중원빌딩,37.58385468,127.00185394,2020-02-04 00:00:00.000,,10.0,QR,10,2020,2,4,1
3422.0,성균관대 정문,종로구,서울특별시 종로구 명륜2가 133,37.58479691,126.99713135,2020-02-04 00:00:00.000,,23.0,QR,23,2020,2,4,1
3423.0,현대그룹(본사),종로구,서울특별시 종로구 연지동 1-38,37.57583618,127.00069427,2020-02-04 00:00:00.000,,20.0,QR,20,2020,2,4,1
3425.0,광화문 풍림스페이스본 1단지앞,종로구,서울특별시 종로구 사직동 9-2,37.57529068,126.96895599,2020-05-04 00:00:00.000,,7.0,QR,7,2020,5,4,0
3426.0,독립문역 2번출구 뒤,종로구,서울특별시 종로구 무악동 32-3,37.57501602,126.95755005,2020-02-11 00:00:00.000,,10.0,QR,10,2020,2,11,1
3427.0,인왕산 아이파크 정문,종로구,서울특별시 종로구 무악동 60-5,37.57666779,126.95584869,2020-02-13 00:00:00.000,,8.0,QR,8,2020,2,13,3
3428.0,서울미술관,종로구,서울특별시 종로구 부암동 202-1,37.59512711,126.96349335,2020-02-13 00:00:00.000,,10.0,QR,10,2020,2,13,3
3429.0,HW컨벤션센터 앞,종로구,서울특별시 종로구 부암동 134-2,37.59725952,126.96308899,2020-02-13 00:00:00.000,,10.0,QR,10,2020,2,13,3
3430.0,구기치안센터 앞,종로구,서울특별시 종로구 비봉길 12,37.60950089,126.9566803,2020-02-13 00:00:00.000,,8.0,QR,8,2020,2,13,3
3431.0,로제우스 레포츠센터,종로구,서울특별시 종로구 구기동 110-22,37.60760117,126.95768738,2020-02-13 00:00:00.000,,10.0,QR,10,2020,2,13,3
3432.0,종로2가 사거리,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,37.57001877,126.98880768,2020-02-10 00:00:00.000,,15.0,QR,15,2020,2,10,0
4703.0,쌍용아파트2단지 정문,종로구,서울특별시 종로구 낙산길198(창신3동),37.58131409,127.01268005,2020-09-21 00:00:00.000,,8.0,QR,8,2020,9,21,0
4707.0,청계3가 사거리,종로구,서울특별시 종로구 관수동91-1,37.56855774,126.99211884,2020-09-22 00:00:00.000,,5.0,QR,5,2020,9,22,1
4708.0,조계사앞사거리,종로구,서울특별시 종로구 삼봉로95(견지동110),37.5721817,126.98283386,2020-09-22 00:00:00.000,,6.0,QR,6,2020,9,22,1
4710.0,자교교회 앞,종로구,서울특별시 종로구 자하문로 56 자교교회,37.58114624,126.97123718,2020-11-05 00:00:00.000,,8.0,QR,8,2020,11,5,3
4711.0,올림픽기념 국민생활관 로터리,종로구,서울특별시 종로구 혜화로 50,37.58983612,126.99934387,2020-09-10 00:00:00.000,,10.0,QR,10,2020,9,10,3
4705.0,웰니스센터(민방위교육장 앞),종로구,서울특별시 종로구 운니동 98-7,37.57752991,126.98912811,2020-12-22 00:00:00.000,,6.0,QR,6,2020,12,22,1
4709.0,천지인 오피스텔 앞,종로구,서울특별시 종로구 평창동 290-15,37.60469818,126.96451569,2021-02-02 00:00:00.000,,5.0,QR,5,2021,2,2,1
4713.0,현대 뜨레비앙 아파트 앞,종로구,서울특별시 종로구 돈화문로11가길 59,37.57528305,126.99062347,2021-02-02 00:00:00.000,,7.0,QR,7,2021,2,2,1
4715.0,돈의문 박물관 마을,종로구,서울특별시 종로구 새문안로 39-1 동서한의원,37.56883621,126.96955109,2021-08-18 00:00:00.000,,15.0,QR,15,2021,8,18,2
4718.0,광화문역 6번출구 옆 A,종로구,서울특별시 종로구 세종로 208,37.56993103,126.9764328,2022-06-07 00:00:00.000,,10.0,QR,10,2022,6,7,1
4719.0,종로문화원 건너편,종로구,서울특별시 종로구 중학동 10-3,37.57571411,126.9805069,2022-06-24 00:00:00.000,,15.0,QR,15,2022,6,24,4
300.0,정동사거리,중구,서울특별시 중구 정동길 2-1 정동사거리,37.56805038,126.96923065,2015-10-07 00:00:00.000,7.0,6.0,QR,13,2015,10,7,2
310.0,청계광장 옆,중구,서울특별시 중구 세종대로 136 청계광장 옆,37.56887817,126.9774704,2015-10-07 12:11:15.000,13.0,8.0,QR,21,2015,10,7,2
318.0,광교사거리 남측,중구,서울특별시 중구 남대문로 125 DGB금융센터,37.56863403,126.98231506,2015-10-07 12:16:35.000,10.0,10.0,QR,20,2015,10,7,2
320.0,을지로입구역 4번출구 앞,중구,서울특별시 중구 을지로 55 명동금융센터 앞,37.56622314,126.98358917,2015-10-07 12:18:35.000,20.0,17.0,QR,37,2015,10,7,2
321.0,KEB 하나금융그룹 명동사옥 옆,중구,서울특별시 중구 을지로 66 한국외환은행 본점 앞,37.56546402,126.98413849,2015-10-07 12:19:23.000,15.0,15.0,QR,30,2015,10,7,2
322.0,명동성당 앞,중구,서울특별시 중구 명동길 74 명동성당 앞,37.56447601,126.98696899,2015-10-07 12:19:51.000,10.0,10.0,QR,20,2015,10,7,2
324.0,신세계백화점 본점 앞,중구,서울특별시 중구 충무로1가 53-6,37.56143188,126.98069763,2015-10-07 12:21:14.000,10.0,8.0,QR,18,2015,10,7,2
331.0,을지로2가 사거리 북측,중구,서울특별시 중구 을지로 79 을지로2가 사거리 북측,37.56638336,126.98720551,2015-10-07 00:00:00.000,10.0,10.0,QR,20,2015,10,7,2
332.0,을지로2가 사거리 남측,중구,서울특별시 중구 을지로 100 을지로2가 사거리 남측,37.56599045,126.98779297,2015-10-07 12:25:45.000,5.0,5.0,QR,10,2015,10,7,2
336.0,충무로역 6번출구 앞,중구,서울특별시 중구 퇴계로 214 충무로역 3.4호선,37.56144714,126.99311066,2015-10-07 00:00:00.000,10.0,8.0,QR,18,2015,10,7,2
346.0,맥스타일 앞,중구,서울특별시 중구 마장로 3 맥스타일,37.56918335,127.00988007,2015-10-07 00:00:00.000,10.0,10.0,QR,20,2015,10,7,2
347.0,동대문역사문화공원역 9번출구 앞,중구,서울특별시 중구 장충단로 지하230 동대문역사문화공원역 9번출구 앞,37.56533051,127.00784302,2015-10-07 12:37:16.000,18.0,18.0,QR,36,2015,10,7,2
370.0,시청역(2호선) 9번출구 뒤,중구,서울특별시 중구 서소문로 지하127 시청역(2호선) 9번출구 뒤,37.56322861,126.97483826,2016-06-15 09:30:00.000,26.0,24.0,QR,50,2016,6,15,2
371.0,동대입구역 6번출구 뒤,중구,서울특별시 중구 동호로 지하256 동대입구역 6번출구 뒤,37.55887222,127.00553894,2016-06-15 09:30:00.000,10.0,10.0,QR,20,2016,6,15,2
372.0,약수역 3번출구 뒤,중구,서울특별시 중구 다산로 지하122 약수역 4번출구 뒤,37.55429459,127.01119995,2016-06-15 09:30:00.000,10.0,,LCD,10,2016,6,15,2
374.0,청구역 2번출구 앞,중구,서울특별시 중구 청구로 77 청구역 5.6호선,37.5604744,127.01407623,2016-06-15 09:30:00.000,12.0,,LCD,12,2016,6,15,2
379.0,서울역9번출구,중구,서울특별시 중구 세종대로 지하2 서울역9번출구,37.55599976,126.97335815,2016-06-15 09:30:00.000,7.0,,LCD,7,2016,6,15,2
380.0,CJ제일제당 앞,중구,서울특별시 중구 동호로 330 CJ제일제당 앞,37.56386566,127.00274658,2016-06-15 09:30:00.000,8.0,,LCD,8,2016,6,15,2
381.0,장충체육관,중구,서울특별시 중구 장충동2가 200-99 장충체육관,37.55853271,127.00698853,2016-06-15 09:30:00.000,15.0,,LCD,15,2016,6,15,2
382.0,약수역 10번출구 앞,중구,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.55519867,127.01004791,2016-06-15 09:30:00.000,7.0,,LCD,7,2016,6,15,2
383.0,신당역 12번 출구 뒤,중구,서울특별시 중구 신당동 99 신당역 5번 출구,37.565849299999996,127.0164032,2016-06-15 09:30:00.000,22.0,,LCD,22,2016,6,15,2
384.0,종로학원본원,중구,서울특별시 중구 청파로 456 종로학원본원 앞,37.55978012,126.96850586,2016-06-15 09:30:00.000,10.0,,LCD,10,2016,6,15,2
387.0,훈련원공원주차장 앞,중구,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.56699371,127.00346375,2016-07-06 12:00:00.000,10.0,,LCD,10,2016,7,6,2
389.0,을지로4가역 1번출구,중구,서울특별시 중구 을지로 지하 178 을지로4가역 1번출구,37.5667305,126.99660492,2017-08-03 10:49:42.000,10.0,,LCD,10,2017,8,3,3
390.0,충무로역 1번출구,중구,서울특별시 중구 퇴계로 212 충무로역 1번출구,37.56138992,126.9953537,2017-08-03 10:51:11.000,12.0,,LCD,12,2017,8,3,3
391.0,시립미술관,중구,서울특별시 중구 덕수궁길 61 서울시립미술관,37.56505203,126.97340393,2017-09-04 13:09:18.000,8.0,8.0,QR,16,2017,9,4,0
398.0,을지로3가역 3번출구,중구,서울특별시 중구 을지로 지하 129 을지로3가역 3번출구,37.56655884,126.99243927,2018-10-26 00:00:00.000,8.0,,LCD,8,2018,10,26,4
399.0,서울역 센트럴 자이아파트,중구,서울특별시 중구 만리재로 175 서울역 센트럴 자이아파트,37.55410767,126.96540833,2018-10-12 00:00:00.000,15.0,,LCD,15,2018,10,12,4
